gene,log2FC,pval,padj,-log10p,significance
GENE_1603,0.5879138442007354,0.055893267364513846,0.962775406735248,1.2526405019979332,NS
GENE_1619,-0.4035522993292444,0.28225638329900005,0.962775406735248,0.549356227613147,NS
GENE_1602,-0.3510894644102338,0.44697305987376557,0.962775406735248,0.3497186520375269,NS
GENE_1797,-0.5114953025687168,0.2132644589739071,0.962775406735248,0.6710815147221799,NS
GENE_1597,-0.4387202913618946,0.2799644200739505,0.962775406735248,0.552897158469907,NS
GENE_1596,-0.2102019930260708,0.49646644486984337,0.962775406735248,0.3041100992337124,NS
GENE_1594,0.619040348878924,0.15811304528384829,0.962775406735248,0.8010322966644707,NS
GENE_1593,0.7753074178415442,0.08445789098687229,0.962775406735248,1.073359767621027,NS
GENE_1592,0.3195727616535651,0.34672318958854387,0.962775406735248,0.46001711082832786,NS
GENE_1601,0.40102310848877387,0.25991552587153033,0.962775406735248,0.5851677774480443,NS
GENE_1620,0.8446730630867219,0.010229475290387119,0.962775406735248,1.9901466423712966,NS
GENE_1622,0.6141077402029005,0.09997499808542773,0.962775406735248,1.0001085955114017,NS
GENE_1624,0.24328950358277268,0.3956392530140854,0.962775406735248,0.4027006267772917,NS
GENE_1646,0.30377535485021223,0.48035979921098537,0.962775406735248,0.3184333453810766,NS
GENE_1644,0.43282271706942677,0.16373303377807458,0.962775406735248,0.7858636911426276,NS
GENE_1642,0.8330581995408703,0.024737253578434346,0.962775406735248,1.6066485190133077,NS
GENE_1639,0.5448555023412567,0.21075899598361691,0.962775406735248,0.6762138789918927,NS
GENE_1638,-0.34270725532628266,0.5487393721763063,0.962775406735248,0.2606338779568953,NS
GENE_1637,0.33426725938184365,0.48142509546590884,0.962775406735248,0.31747127480403803,NS
GENE_1635,0.35929849572317085,0.18345729185613135,0.962775406735248,0.7364650217115527,NS
GENE_1634,-0.47131988731798113,0.12763226696916263,0.962775406735248,0.8940395168755765,NS
GENE_1633,0.5277958021165041,0.09718388810720817,0.962775406735248,1.012405729787039,NS
GENE_1631,-0.136483759279586,0.6149695744531258,0.962775406735248,0.2111463703611406,NS
GENE_1629,-0.2589783197049176,0.6012093094061164,0.962775406735248,0.22097430321419806,NS
GENE_1628,0.4051836432757323,0.29429489177023804,0.962775406735248,0.5312172761105536,NS
GENE_1794,-0.5427348984424922,0.1012156326005221,0.962775406735248,0.9947524061935473,NS
GENE_1626,0.556669423225645,0.04236526903969106,0.962775406735248,1.372990031270972,NS
GENE_1625,0.14425347881756956,0.5602016619075239,0.962775406735248,0.25165560712223917,NS
GENE_1590,-0.270056080221579,0.45210206863610647,0.962775406735248,0.34476350580536347,NS
GENE_1589,0.36067483777280973,0.41250445090891574,0.962775406735248,0.38457136106617007,NS
GENE_1586,0.64896459421528,0.06476817591077287,0.962775406735248,1.1886383339641882,NS
GENE_1585,0.9287870429329921,0.03527467001312544,0.962775406735248,1.4525370402851396,NS
GENE_1553,0.023051942756626254,0.5128558106696444,0.962775406735248,0.29000471955209817,NS
GENE_1552,0.33385396906463516,0.5648190846485549,0.962775406735248,0.2480906373501489,NS
GENE_1551,0.26528777700047357,0.5161673832487554,0.962775406735248,0.2872094421064223,NS
GENE_1549,-0.4220993913074844,0.2101329517683611,0.962775406735248,0.6775058388408557,NS
GENE_1548,-0.39339974144140477,0.48142458830283896,0.962775406735248,0.3174717323170359,NS
GENE_1547,-0.24687368419362432,0.49646664410772656,0.962775406735248,0.30410992494621164,NS
GENE_1545,-0.24066572873023073,0.4490213339057786,0.962775406735248,0.34773302430302533,NS
GENE_1544,0.827999712953523,0.04942554029780421,0.962775406735248,1.3060485744761532,NS
GENE_1543,-0.3862565916149183,0.389955403303613,0.962775406735248,0.4089850576058402,NS
GENE_1542,0.6008412151392211,0.12805915401888637,0.962775406735248,0.8925893715274924,NS
GENE_1540,-0.4826168875996686,0.19147326070709614,0.962775406735248,0.7178918668033515,NS
GENE_1800,0.5056180962684724,0.1328455066033664,0.962775406735248,0.8766531306806203,NS
GENE_1538,0.7053602383932018,0.1267783971055141,0.962775406735248,0.8969547434350869,NS
GENE_1532,0.42816736648607456,0.26064039829759034,0.962775406735248,0.5839582693680034,NS
GENE_1804,0.4542492962050524,0.22710269357809687,0.962775406735248,0.6437777147491477,NS
GENE_1554,0.4432722606528996,0.26944190975951154,0.962775406735248,0.5695348519623689,NS
GENE_1647,0.29342103144278475,0.3111462979945002,0.962775406735248,0.507035361866157,NS
GENE_1555,0.22110945882049382,0.5567500016994391,0.962775406735248,0.2543397729682717,NS
GENE_1557,0.5293757787164104,0.0898289470735592,0.962775406735248,1.0465836908546775,NS
GENE_1584,0.6782240159305628,0.049030687305768476,0.962775406735248,1.3095320188278479,NS
GENE_1582,0.3545976238574946,0.27730876364618473,0.962775406735248,0.557036405420194,NS
GENE_1798,0.22913269694355254,0.4608937225127382,0.962775406735248,0.33639920703417836,NS
GENE_1578,-0.28993649575683733,0.5648190846485549,0.962775406735248,0.2480906373501489,NS
GENE_1577,0.41499096498291355,0.2395131776523317,0.962775406735248,0.620670587367354,NS
GENE_1574,-0.29278854092973106,0.4110427502523505,0.962775406735248,0.38611300724028313,NS
GENE_1572,-0.4289590026858079,0.4327928529452011,0.962775406735248,0.3637199196946702,NS
GENE_1571,0.2909130388444474,0.43580921743398227,0.962775406735248,0.36070358859553964,NS
GENE_1567,0.12152786485858869,0.5741079232360272,0.962775406735248,0.24100645941361976,NS
GENE_1566,-0.34489773200164375,0.37596208091943795,0.962775406735248,0.4248559552795004,NS
GENE_1564,0.29105002033930205,0.547599389827406,0.962775406735248,0.26153704445831466,NS
GENE_1562,0.31314743059610084,0.30064108911785137,0.962775406735248,0.5219516639432029,NS
GENE_1560,0.16671240308430413,0.5533104698537035,0.962775406735248,0.2570311118992221,NS
GENE_1559,0.3318922880193407,0.2642830560503391,0.962775406735248,0.5779306798487169,NS
GENE_1558,0.3151485711483799,0.20215605416032456,0.962775406735248,0.6943132479041372,NS
GENE_1556,0.24393196102360548,0.5498803855285588,0.962775406735248,0.25973177151404575,NS
GENE_1648,-0.4616943609180675,0.20796535455187715,0.962775406735248,0.6820090091726957,NS
GENE_1650,-0.36438078953807285,0.15535815193558566,0.962775406735248,0.8086659535595965,NS
GENE_1651,0.29897029372385386,0.49322086200980086,0.962775406735248,0.3069585621166098,NS
GENE_1749,-0.4665480824589574,0.3595840033341957,0.962775406735248,0.44419963678924096,NS
GENE_1748,-0.257188681592722,0.5194888476290898,0.962775406735248,0.28442377142756453,NS
GENE_1747,-0.467541768219923,0.21013537805093518,0.962775406735248,0.677500824324849,NS
GENE_1746,-0.7695458251073299,0.05022309182576203,0.962775406735248,1.2990965548342646,NS
GENE_1745,-0.42991961797851097,0.2436389413986888,0.962775406735248,0.613253296158413,NS
GENE_1744,0.5168992989083456,0.21452546227995117,0.962775406735248,0.6685211534960289,NS
GENE_1743,0.1530778644363382,0.581121954727005,0.962775406735248,0.23573271665092646,NS
GENE_1742,0.3764456798723943,0.48998976823336515,0.962775406735248,0.30981298863716805,NS
GENE_1740,0.28931879145629935,0.3427925254581634,0.962775406735248,0.4649686563744668,NS
GENE_1738,0.45725496382613606,0.3568992887910756,0.962775406735248,0.4474543174812102,NS
GENE_1736,0.1717376287421679,0.5864081602855533,0.962775406735248,0.2317999948090703,NS
GENE_1733,0.34555998127032517,0.4100697784051839,0.962775406735248,0.38714223645623924,NS
GENE_1732,0.7425032537501393,0.0203923731648827,0.962775406735248,1.6905322302081411,NS
GENE_1730,-0.5115300576745865,0.21263628485813513,0.962775406735248,0.6723626242479686,NS
GENE_1727,-0.35267806287041914,0.4687330795009479,0.962775406735248,0.329074396303162,NS
GENE_1751,-0.4593464391656168,0.26648264661663235,0.962775406735248,0.5743310670277347,NS
GENE_1726,0.31643144414582647,0.38012525089880045,0.962775406735248,0.4200732801949246,NS
GENE_1754,0.01423195575723124,0.5822939956427877,0.962775406735248,0.23485768812080718,NS
GENE_1756,-0.3348048299256563,0.35958489257849646,0.962775406735248,0.4441985627886965,NS
GENE_1777,0.34640861452019145,0.20155134198854152,0.962775406735248,0.6956143058399895,NS
GENE_1775,0.20971455788951232,0.5117529690535634,0.962775406735248,0.29093962899796566,NS
GENE_1774,0.3372908273113264,0.3471617506787883,0.962775406735248,0.4594681302242555,NS
GENE_1773,0.13348438169867727,0.5379579735515082,0.962775406735248,0.26925165103917353,NS
GENE_1780,0.27197117349388744,0.4023354091349336,0.962775406735248,0.395411743925905,NS
GENE_1771,-0.4662245087996544,0.24851534611352577,0.962775406735248,0.6046467879099603,NS
GENE_1770,0.1291854008827853,0.4129930172945121,0.962775406735248,0.384057291142869,NS
GENE_1768,0.6640687794357545,0.13959180371530056,0.962775406735248,0.855140081037485,NS
GENE_1767,0.43175612464398583,0.15486205082786253,0.962775406735248,0.8100549937014007,NS
GENE_1763,-0.6951435891253359,0.08142224016220298,0.962775406735248,1.0892569530902512,NS
GENE_1762,-0.20253765447316585,0.5846438752285179,0.962775406735248,0.23310859565900174,NS
GENE_1761,0.48203581083998515,0.18743522270347335,0.962775406735248,0.7271487934463053,NS
GENE_1781,-0.1177527127924094,0.5752742509815596,0.962775406735248,0.24012506436644357,NS
GENE_1759,0.2239530271106771,0.48142539976304566,0.962775406735248,0.3174710002971067,NS
GENE_1758,-0.2508643537044213,0.5590494885899406,0.962775406735248,0.252549745476354,NS
GENE_1755,0.20550621806876723,0.45519482038019343,0.962775406735248,0.3418026883816553,NS
GENE_1806,0.4126136460077596,0.47717411544353927,0.962775406735248,0.32132312289132886,NS
GENE_1722,0.5849662034358509,0.4169093051729862,0.962775406735248,0.37995841156551774,NS
GENE_1718,0.9721211957059985,0.020577536572882037,0.962775406735248,1.6866066177582182,NS
GENE_1677,-0.25970535113978865,0.37136627258798016,0.962775406735248,0.43019754134490923,NS
GENE_1675,-0.20579081132289545,0.5677136772804339,0.962775406735248,0.24587064268516165,NS
GENE_1674,-0.1805823347735096,0.4100699408714753,0.962775406735248,0.3871420643923526,NS
GENE_1670,0.46619934242802685,0.15887111248007524,0.962775406735248,0.7989550633402664,NS
GENE_1669,0.3179449695479839,0.33117024617962143,0.962775406735248,0.47994868909872207,NS
GENE_1667,-0.4864994805255831,0.13152617652669446,0.962775406735248,0.8809878046665881,NS
GENE_1665,0.45907800586686864,0.1868617270166335,0.962775406735248,0.7284796416259685,NS
GENE_1664,0.8076949016046946,0.03077513864413256,0.962775406735248,1.5117999818654977,NS
GENE_1662,0.47708243120280436,0.09718365599716766,0.962775406735248,1.0124067670395316,NS
GENE_1661,0.14380385705939513,0.5958612048074126,0.962775406735248,0.22485488959877178,NS
GENE_1791,0.6185920681285264,0.14707468956982878,0.962775406735248,0.832462059603801,NS
GENE_1655,-0.3490506246373055,0.4388366675330264,0.962775406735248,0.35769709157603197,NS
GENE_1654,-0.19429878947101376,0.4708352131974858,0.962775406735248,0.3271310642536766,NS
GENE_1653,-0.317617050838642,0.2541710116370778,0.962775406735248,0.5948739825150894,NS
GENE_1652,0.3393747776878939,0.48355882416669216,0.962775406735248,0.31555068712998224,NS
GENE_1790,-0.6302256489795619,0.09015325159502885,0.962775406735248,1.0450186047783867,NS
GENE_1720,0.16334473712636566,0.5106536080333393,0.962775406735248,0.2918735952290347,NS
GENE_1789,0.27601750139377135,0.3298953562770137,0.962775406735248,0.48162379769340286,NS
GENE_1682,-0.49274124561186294,0.17406273842019981,0.962775406735248,0.7592941882764823,NS
GENE_1717,0.3348642263367232,0.3107381434034536,0.962775406735248,0.5076054334109872,NS
GENE_1716,0.23998011305892053,0.3668065691125485,0.962775406735248,0.4355628951836299,NS
GENE_1712,-0.4254312357358012,0.2986481803476583,0.962775406735248,0.5248401270490991,NS
GENE_1709,0.8214530164307812,0.015123896428393794,0.962775406735248,1.8203363054387718,NS
GENE_1708,-0.4345109228259165,0.20827426861423082,0.962775406735248,0.6813643819444013,NS
GENE_1707,0.7845274279030319,0.0683175606981926,0.962775406735248,1.1654676486748345,NS
GENE_1783,0.4337546771906098,0.34803993130623545,0.962775406735248,0.45837092573423116,NS
GENE_1703,-0.44115878095379024,0.22546012632622336,0.962775406735248,0.6469302539975188,NS
GENE_1701,-0.32256060189540925,0.6024001990236039,0.962775406735248,0.22011489332322792,NS
GENE_1700,0.2783026418744834,0.6089713256618581,0.962775406735248,0.21540315629981654,NS
GENE_1696,0.13111475654660865,0.5578999204974997,0.962775406735248,0.2534437004779614,NS
GENE_1690,-0.49004567659857035,0.48089254072382137,0.962775406735248,0.31795195935290904,NS
GENE_1688,-0.4657327107778011,0.19616973942600258,0.962775406735248,0.7073679847943862,NS
GENE_1786,0.5202326339045378,0.13065368740700525,0.962775406735248,0.883878328776943,NS
GENE_1685,0.3151730319939787,0.3156635660691941,0.962775406735248,0.500775541542111,NS
GENE_1680,0.3385295553709273,0.2324118074671393,0.962775406735248,0.6337418117913365,NS
GENE_1273,0.31431587256844384,0.3419226495052007,0.962775406735248,0.4660721298868663,NS
GENE_1527,-0.5295372831929841,0.1746053058407997,0.962775406735248,0.75794256325147,NS
GENE_1807,-0.15711264820034998,0.2799644200739505,0.962775406735248,0.552897158469907,NS
GENE_1821,-0.8652947635589268,0.023713728811131998,0.962775406735248,1.6250001510082133,NS
GENE_1349,0.26304938362463837,0.5261675822663848,0.962775406735248,0.2788759127621404,NS
GENE_1348,-0.4183154367790092,0.4500469371465995,0.962775406735248,0.346742189600799,NS
GENE_1347,-0.5442089961441097,0.24225817515040549,0.962775406735248,0.6157215584967902,NS
GENE_1346,0.5677352953277301,0.07589777014715395,0.962775406735248,1.1197709833536922,NS
GENE_1345,-0.7780139514547253,0.024518720845152147,0.962775406735248,1.6105021909392188,NS
GENE_1353,0.3907359144350693,0.3034460729034455,0.962775406735248,0.517918478629601,NS
GENE_1344,0.7147785168526397,0.07055015198803913,0.962775406735248,1.1515020462966552,NS
GENE_1340,0.14650909492685305,0.44595196807229964,0.962775406735248,0.3507119151095936,NS
GENE_1339,0.3083391268463336,0.4562281528342824,0.962775406735248,0.3408179188767045,NS
GENE_1337,-0.31738331915378737,0.5578999204974997,0.962775406735248,0.2534437004779614,NS
GENE_1336,0.38764035901933624,0.20581116010485823,0.962775406735248,0.6865310793279737,NS
GENE_1335,0.6467397610461632,0.11101441918330525,0.962775406735248,0.9546206089156651,NS
GENE_1333,0.3922890501525389,0.2986481803476583,0.962775406735248,0.5248401270490991,NS
GENE_1342,-0.6275501521825557,0.04504302771770952,0.962775406735248,1.3463724246198627,NS
GENE_1354,-0.3516773852598254,0.3686268001302486,0.962775406735248,0.4334130936270568,NS
GENE_1356,0.30111337137569105,0.4708356750701287,0.962775406735248,0.32713063822640387,NS
GENE_1357,0.22316166972654905,0.5952679328902273,0.962775406735248,0.22528751228098742,NS
GENE_1818,0.2669365468242981,0.4449319978975945,0.962775406735248,0.3517063602428468,NS
GENE_1383,0.3451768656127241,0.44187829553566715,0.962775406735248,0.354697329871488,NS
GENE_1378,0.205742621959212,0.4110427502523505,0.962775406735248,0.38611300724028313,NS
GENE_1375,0.3307187509609326,0.29311488445348377,0.962775406735248,0.5329621274097953,NS
GENE_1372,0.19291856144273645,0.5602016619075239,0.962775406735248,0.25165560712223917,NS
GENE_1368,-0.3102800028220605,0.5940839014884098,0.962775406735248,0.22615221599476146,NS
GENE_1367,0.6756194876304509,0.09892085956706077,0.962775406735248,1.0047121185176813,NS
GENE_1366,0.22578465242858314,0.42629800696451536,0.962775406735248,0.37028669776885786,NS
GENE_1365,-0.00759621613416428,0.6143713042173347,0.962775406735248,0.21156907733706773,NS
GENE_1364,0.349658319761434,0.5940839014884098,0.962775406735248,0.22615221599476146,NS
GENE_1363,0.27516524538757814,0.2344238499788781,0.962775406735248,0.629998205848051,NS
GENE_1362,-0.10648960436832944,0.557900057152348,0.962775406735248,0.2534435940996719,NS
GENE_1361,-0.4792917898732654,0.24191215699747737,0.962775406735248,0.6163423061554586,NS
GENE_1359,-0.047632130265964356,0.6012093094061164,0.962775406735248,0.22097430321419806,NS
GENE_1820,0.5666206618611387,0.12571862903355063,0.962775406735248,0.9006003636265406,NS
GENE_1824,-0.791257503453668,0.020115846734045706,0.962775406735248,1.6964616819997975,NS
GENE_1331,-0.6180184871123435,0.10246925681029388,0.962775406735248,0.9894064136359539,NS
GENE_1329,-0.27687732807858456,0.4562281528342824,0.962775406735248,0.3408179188767045,NS
GENE_1328,0.5523560881386507,0.17514933452513926,0.962775406735248,0.7565915084325515,NS
GENE_1299,0.31720610892708123,0.33244932746599964,0.962775406735248,0.4782745412750832,NS
GENE_1829,0.18053768619457422,0.31814537131371945,0.962775406735248,0.4973743909175677,NS
GENE_1295,-0.26457514648078995,0.4110429126096433,0.962775406735248,0.38611283569885,NS
GENE_1830,-0.201375281471865,0.4515877759004202,0.962775406735248,0.34525782257268145,NS
GENE_1289,0.21522356856472147,0.5846437448779988,0.962775406735248,0.2331086924880628,NS
GENE_1288,0.08519856181660934,0.5659737323093219,0.962775406735248,0.24720372460296341,NS
GENE_1287,0.3275715232342131,0.34192281702935345,0.962775406735248,0.46607191710541584,NS
GENE_1286,0.40098929489888935,0.4208476274990779,0.962775406735248,0.3758751167878643,NS
GENE_1285,-0.3998283043600015,0.4444225126557809,0.962775406735248,0.35220394956343903,NS
GENE_1284,-0.43165254953812315,0.34804048895509687,0.962775406735248,0.4583702298841072,NS
GENE_1283,-0.22633051331775178,0.5261666729872407,0.962775406735248,0.2788766632744663,NS
GENE_1281,-0.2380044349827548,0.5295228639762102,0.962775406735248,0.27611528298931043,NS
GENE_1280,0.3590444646181279,0.2628217361581523,0.962775406735248,0.5803387201503901,NS
GENE_1279,0.3110828355550259,0.4572631683414723,0.962775406735248,0.33983377878606935,NS
GENE_1832,0.36359109147426416,0.41201709146457943,0.962775406735248,0.3850847680086227,NS
GENE_1300,-0.5047670461661564,0.2784450779626704,0.962775406735248,0.5552604546732884,NS
GENE_1385,-0.30158043811239565,0.37966244430123364,0.962775406735248,0.4206023605620854,NS
GENE_1301,-0.3597748893809607,0.32989541222122465,0.962775406735248,0.4816237240450184,NS
GENE_1304,-0.5106152125750629,0.13551273763474134,0.962775406735248,0.868019880992635,NS
GENE_1327,0.4648252783471527,0.2599141477272787,0.962775406735248,0.5851700802040204,NS
GENE_1326,-0.5007906235824935,0.2157921511589329,0.962775406735248,0.6659643556232433,NS
GENE_1325,0.2910754386979564,0.4188757429912846,0.962775406735248,0.377914788815332,NS
GENE_1324,-0.2517885893585765,0.5869973232806225,0.962775406735248,0.23136387913927775,NS
GENE_1323,0.3981766213039819,0.3198063934277663,0.962775406735248,0.49511285828007623,NS
GENE_1322,-0.7321404615481084,0.0706834992599504,0.962775406735248,1.1506819584342436,NS
GENE_1321,0.19010171724294178,0.5544560956870805,0.962775406735248,0.25613283753237526,NS
GENE_1320,-0.21836738430102098,0.5205995453051706,0.962775406735248,0.28349621554207616,NS
GENE_1316,0.21754523439403695,0.4687332852420115,0.962775406735248,0.3290742056782777,NS
GENE_1312,-0.3411749189649189,0.31319350141813684,0.962775406735248,0.5041872578769412,NS
GENE_1310,0.24108470056742526,0.4428954250284316,0.962775406735248,0.3536988058185805,NS
GENE_1309,-0.21969563965318706,0.5487384936349529,0.962775406735248,0.26063457327053,NS
GENE_1308,-0.2616804705561311,0.4697838558202677,0.962775406735248,0.3281019118850281,NS
GENE_1827,0.6462815658413312,0.04766983622672679,0.962775406735248,1.3217563401214374,NS
GENE_1305,0.9586936297855893,0.007513323840325732,0.962775406735248,2.124167891735851,NS
GENE_1303,-0.921595488973626,0.02119433750303283,0.962775406735248,1.6737801541499644,NS
GENE_1388,-0.3758488702655658,0.3050566166304117,0.962775406735248,0.5156195507898931,NS
GENE_1389,-0.2852446029888114,0.4761144761532815,0.962775406735248,0.32228861369895656,NS
GENE_1391,-0.4501864402017661,0.23308207579759654,0.962775406735248,0.6324911227964604,NS
GENE_1810,0.505044064177441,0.19293139570669648,0.962775406735248,0.7145970939076763,NS
GENE_1483,0.372975881426969,0.2709273747898828,0.962775406735248,0.5671471111737543,NS
GENE_1482,0.3889950795891579,0.2613656734595752,0.962775406735248,0.5827514512084526,NS
GENE_1479,-0.4908562260398295,0.11139619446420515,0.962775406735248,0.9531296453510365,NS
GENE_1478,0.3673144111455686,0.33330353756870235,0.962775406735248,0.47716007686328143,NS
GENE_1476,0.498714942846223,0.35245249451993144,0.962775406735248,0.4528994113199468,NS
GENE_1475,-0.22279304089640561,0.4066748482001078,0.962775406735248,0.3907526867684758,NS
GENE_1473,0.1012364135449575,0.6107689718855871,0.962775406735248,0.21412303396197005,NS
GENE_1472,0.42447898376239657,0.2595538609224184,0.962775406735248,0.5857725065083834,NS
GENE_1471,0.196074832866433,0.5464607183024914,0.962775406735248,0.2624410513494403,NS
GENE_1470,0.6657430120902204,0.09718268887156738,0.962775406735248,1.012411088953511,NS
GENE_1469,0.37722193639430124,0.3533391919140134,0.962775406735248,0.451808188526116,NS
GENE_1468,-0.3960854850132174,0.3471617506787883,0.962775406735248,0.4594681302242555,NS
GENE_1467,0.41425181749574147,0.3173161452591148,0.962775406735248,0.4985078301417657,NS
GENE_1466,-0.3985116672240281,0.5671329797826663,0.962775406735248,0.24631509698984996,NS
GENE_1492,0.5962081689000325,0.14423363102185424,0.962775406735248,0.8409334631653902,NS
GENE_1465,0.6522152404027617,0.12134128735709661,0.962775406735248,0.9159914017677949,NS
GENE_1493,-0.380269289332964,0.41740056518689694,0.962775406735248,0.3794469672078326,NS
GENE_1495,-0.21184850998302096,0.6119690790596531,0.962775406735248,0.21327052088224974,NS
GENE_1524,0.2914544485007555,0.3815216039012044,0.962775406735248,0.4184808648141285,NS
GENE_1521,0.377934793868107,0.3498005252776586,0.962775406735248,0.4561795426989166,NS
GENE_1520,0.20386148152986028,0.5172734406577445,0.962775406735248,0.2862798198161256,NS
GENE_1519,-0.23435444929526472,0.4671593548440217,0.962775406735248,0.33053495000276106,NS
GENE_1517,0.6678924918900799,0.08476678483066938,0.962775406735248,1.071774289141611,NS
GENE_1516,0.5094489063207961,0.18149442760243584,0.962775406735248,0.741136704504806,NS
GENE_1515,-0.3777697608642283,0.38572450657939783,0.962775406735248,0.4137227678383975,NS
GENE_1511,-0.3637934227099997,0.3239856952133421,0.962775406735248,0.48947416456825477,NS
GENE_1510,-0.38058700363081854,0.2613660044802474,0.962775406735248,0.5827509011731002,NS
GENE_1509,-0.3907556941433814,0.38619272226484025,0.962775406735248,0.41319591468402356,NS
GENE_1508,0.23098333456880926,0.4164168763936108,0.962775406735248,0.38047167787404357,NS
GENE_1506,-0.5418499199583122,0.1729810848310097,0.962775406735248,0.7620013835916358,NS
GENE_1503,-0.2912435716176862,0.45210206863610647,0.962775406735248,0.34476350580536347,NS
GENE_1501,0.47284615169406496,0.2186613089988887,0.962775406735248,0.6602280563534113,NS
GENE_1496,0.4768447938645428,0.23274598702644644,0.962775406735248,0.6331177983264046,NS
GENE_1494,0.36994512810614477,0.12052088158161257,0.962775406735248,0.9189377002261166,NS
GENE_1526,0.5335075632215345,0.14097233663107767,0.962775406735248,0.8508661017217176,NS
GENE_1464,0.4650220030921606,0.1781629560083472,0.962775406735248,0.7491825902742898,NS
GENE_1462,0.400931306392982,0.1719052563038571,0.962775406735248,0.7647108437966013,NS
GENE_1420,0.3252928487269351,0.4023354091349336,0.962775406735248,0.395411743925905,NS
GENE_1418,0.5361102280104459,0.14659889997490624,0.962775406735248,0.8338692884712929,NS
GENE_1416,-0.23280573329926924,0.34716208534007276,0.962775406735248,0.45946771156788335,NS
GENE_1414,0.8513909522117942,0.04596678237287684,0.962775406735248,1.3375558953493525,NS
GENE_1410,0.43692848127106565,0.18345886311880177,0.962775406735248,0.7364613021113218,NS
GENE_1409,0.3929946142549081,0.2861025711196781,0.962775406735248,0.5434782393003958,NS
GENE_1408,-0.28334992057457686,0.5811211237654855,0.962775406735248,0.2357333376604369,NS
GENE_1407,-0.5138195090966651,0.08384312029533908,0.962775406735248,1.0765325674091173,NS
GENE_1406,-0.45271114530211776,0.2761743910693132,0.962775406735248,0.5588165948845322,NS
GENE_1405,0.3437743286893742,0.31483898132940635,0.962775406735248,0.5019115014458442,NS
GENE_1815,0.21158318820891786,0.4614156054487938,0.962775406735248,0.3359077213760663,NS
GENE_1399,-0.5381086474095804,0.1729805878219456,0.962775406735248,0.7620026314078598,NS
GENE_1397,0.5796332225350813,0.08112347089790121,0.962775406735248,1.090853476162143,NS
GENE_1396,0.4795350029906702,0.22220392807082467,0.962775406735248,0.653248267967586,NS
GENE_1394,-0.31430643213533216,0.2911552136810962,0.962775406735248,0.5358754286277151,NS
GENE_1421,-0.23039512802465545,0.38059061077106104,0.962775406735248,0.41954193002854573,NS
GENE_1463,-0.930816772476323,0.00954402850533854,0.962775406735248,2.020268272219866,NS
GENE_1422,0.515360337928179,0.15486205082786253,0.962775406735248,0.8100549937014007,NS
GENE_1426,-0.41713983319460635,0.18973550106732429,0.962775406735248,0.7218514014511305,NS
GENE_1461,0.3004824014131584,0.22091146101570125,0.962775406735248,0.6557817520925435,NS
GENE_1459,0.1907750232741101,0.5717788976082538,0.962775406735248,0.24277187699727817,NS
GENE_1458,0.458184825367832,0.23007865414145978,0.962775406735248,0.6381236717207466,NS
GENE_1455,-0.9147667032330045,0.0274948192138936,0.962775406735248,1.560749131580085,NS
GENE_1450,-0.23154735665335124,0.5671336524127479,0.962775406735248,0.24631458190896063,NS
GENE_1447,0.40387895233457716,0.4100697784051839,0.962775406735248,0.38714223645623924,NS
GENE_1445,-0.5696234293068727,0.13959180371530056,0.962775406735248,0.855140081037485,NS
GENE_1444,-0.26369413549514054,0.495383040076642,0.962775406735248,0.3050588659924319,NS
GENE_1812,0.41377440457265635,0.20094826221541562,0.962775406735248,0.6969157451998341,NS
GENE_1440,0.2853691745202198,0.3833861720573998,0.962775406735248,0.4163635552750328,NS
GENE_1438,0.4486346470876006,0.2154734092188898,0.962775406735248,0.6666063168816191,NS
GENE_1435,-0.09191374439963518,0.5846423979154778,0.962775406735248,0.23310969306160725,NS
GENE_1432,0.18554353253801104,0.5893550203945211,0.962775406735248,0.2296230125985329,NS
GENE_1430,-0.3404567217133705,0.30910682673246836,0.962775406735248,0.5098914032851236,NS
GENE_1428,0.41395904265241157,0.2422583930576684,0.962775406735248,0.6157211678561886,NS
GENE_1424,-0.3763105574996013,0.43883830904303234,0.962775406735248,0.35769546705953875,NS
GENE_1904,0.31460539186915604,0.3805911617766963,0.962775406735248,0.41954130127279904,NS
GENE_0888,0.7381099816193988,0.042539481049142604,0.962775406735248,1.371207812479093,NS
GENE_0745,0.6546090713161243,0.11178332051897599,0.962775406735248,0.951622993828634,NS
GENE_0318,-0.28516562002432444,0.4248078648920688,0.962775406735248,0.3718074513248757,NS
GENE_0319,-0.24545621772541182,0.5018975576757617,0.962775406735248,0.29938491766825276,NS
GENE_0320,-0.3111216610076717,0.5062666098483687,0.962775406735248,0.2956207149927667,NS
GENE_1955,-0.5866867598251124,0.1248758400237614,0.962775406735248,0.9035215773128505,NS
GENE_0323,0.2627529322849611,0.48142560262750966,0.962775406735248,0.3174708172928473,NS
GENE_0325,0.3518715044005267,0.34891952294304507,0.962775406735248,0.45727472998087204,NS
GENE_0326,0.6131242456236503,0.10246909789205673,0.962775406735248,0.9894070871781376,NS
GENE_0328,0.30097642307088623,0.4317899839686292,0.962775406735248,0.3647274360119916,NS
GENE_0331,0.6915125518389722,0.07121830089270688,0.962775406735248,1.147408391820484,NS
GENE_0332,0.4064648479934885,0.26282140487713934,0.962775406735248,0.5803392675693695,NS
GENE_0336,-1.193441822824175,0.0023982630745443606,0.962775406735248,2.62010317922034,NS
GENE_0337,0.11087417687706935,0.5911259945423617,0.962775406735248,0.22831994229536468,NS
